avo,weekNum,subNum,gradeNum,cond,stimuli,selection,experiment
400,1,ccarg31,4,4,Clouds,stratus,BurnettCreek_Fa16
401,1,ccarg31,4,4,Clouds,wispy,BurnettCreek_Fa16
402,1,rcoll92,4,4,Clouds,clouds,BurnettCreek_Fa16
403,1,rcoll92,4,4,Clouds,cover,BurnettCreek_Fa16
404,1,rcoll92,4,4,Clouds,crystals,BurnettCreek_Fa16
405,1,rcoll92,4,4,Clouds,dark,BurnettCreek_Fa16
406,1,rcoll92,4,4,Clouds,different,BurnettCreek_Fa16
407,1,rcoll92,4,4,Clouds,drops,BurnettCreek_Fa16
408,1,rcoll92,4,4,Clouds,gray,BurnettCreek_Fa16
409,1,rcoll92,4,4,Clouds,ice,BurnettCreek_Fa16
410,1,rcoll92,4,4,Clouds,rain,BurnettCreek_Fa16
411,1,rcoll92,4,4,Clouds,sky,BurnettCreek_Fa16
412,1,rcoll92,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
413,1,rcoll92,4,4,Clouds,tiny,BurnettCreek_Fa16
414,1,rcoll92,4,4,Clouds,water,BurnettCreek_Fa16
415,1,rcoll92,4,4,Clouds,white,BurnettCreek_Fa16
416,1,mking72,4,4,Clouds,cirrus,BurnettCreek_Fa16
417,1,mking72,4,4,Clouds,collection,BurnettCreek_Fa16
418,1,mking72,4,4,Clouds,cumulus,BurnettCreek_Fa16
419,1,mking72,4,4,Clouds,layers,BurnettCreek_Fa16
420,1,mking72,4,4,Clouds,stratus,BurnettCreek_Fa16
421,1,mking72,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
422,1,mhart56,4,2,Clouds,cirrus,BurnettCreek_Fa16
423,1,mhart56,4,2,Clouds,crystals,BurnettCreek_Fa16
424,1,mhart56,4,2,Clouds,cumulus,BurnettCreek_Fa16
425,1,mhart56,4,2,Clouds,ice,BurnettCreek_Fa16
426,1,mhart56,4,2,Clouds,stratus,BurnettCreek_Fa16
427,1,lfran87,4,2,Clouds,cirrus,BurnettCreek_Fa16
428,1,lfran87,4,2,Clouds,clouds,BurnettCreek_Fa16
429,1,lfran87,4,2,Clouds,cumulus,BurnettCreek_Fa16
430,1,lfran87,4,2,Clouds,fog,BurnettCreek_Fa16
431,1,lfran87,4,2,Clouds,rain,BurnettCreek_Fa16
432,1,lfran87,4,2,Clouds,snow,BurnettCreek_Fa16
433,1,lfran87,4,2,Clouds,stratus,BurnettCreek_Fa16
434,1,achan69,4,2,Clouds,cirrus,BurnettCreek_Fa16
435,1,achan69,4,2,Clouds,cumulus,BurnettCreek_Fa16
436,1,achan69,4,2,Clouds,stratus,BurnettCreek_Fa16
437,1,kdewi69,4,2,Clouds,cirrus,BurnettCreek_Fa16
438,1,kdewi69,4,2,Clouds,cumulus,BurnettCreek_Fa16
439,1,kdewi69,4,2,Clouds,stratus,BurnettCreek_Fa16
440,1,idigr70,4,4,Clouds,all,BurnettCreek_Fa16
441,1,idigr70,4,4,Clouds,bring,BurnettCreek_Fa16
442,1,idigr70,4,4,Clouds,cirrus,BurnettCreek_Fa16
443,1,idigr70,4,4,Clouds,crystals,BurnettCreek_Fa16
444,1,idigr70,4,4,Clouds,drops,BurnettCreek_Fa16
445,1,idigr70,4,4,Clouds,form,BurnettCreek_Fa16
446,1,idigr70,4,4,Clouds,ice,BurnettCreek_Fa16
447,1,idigr70,4,4,Clouds,low,BurnettCreek_Fa16
448,1,idigr70,4,4,Clouds,not,BurnettCreek_Fa16
449,1,idigr70,4,4,Clouds,rain,BurnettCreek_Fa16
450,1,idigr70,4,4,Clouds,stratus,BurnettCreek_Fa16
451,1,idigr70,4,4,Clouds,tiny,BurnettCreek_Fa16
452,1,idigr70,4,4,Clouds,water,BurnettCreek_Fa16
453,1,gsnyd95,4,3,Clouds,cirrus,BurnettCreek_Fa16
454,1,gsnyd95,4,3,Clouds,cloud,BurnettCreek_Fa16
455,1,gsnyd95,4,3,Clouds,cumulus,BurnettCreek_Fa16
456,1,gsnyd95,4,3,Clouds,fog,BurnettCreek_Fa16
457,1,gsnyd95,4,3,Clouds,stratus,BurnettCreek_Fa16
458,1,mrodr68,4,3,Clouds,crystals,BurnettCreek_Fa16
459,1,mrodr68,4,3,Clouds,cumulus,BurnettCreek_Fa16
460,1,mrodr68,4,3,Clouds,fair,BurnettCreek_Fa16
461,1,mrodr68,4,3,Clouds,puffy,BurnettCreek_Fa16
462,1,mrodr68,4,3,Clouds,rain,BurnettCreek_Fa16
463,1,mrodr68,4,3,Clouds,stratus,BurnettCreek_Fa16
464,1,mrodr68,4,3,Clouds,thunderstorms,BurnettCreek_Fa16
465,1,mrodr68,4,3,Clouds,weather,BurnettCreek_Fa16
466,1,hmcmi93,4,3,Clouds,bottoms,BurnettCreek_Fa16
467,1,hmcmi93,4,3,Clouds,bring,BurnettCreek_Fa16
468,1,hmcmi93,4,3,Clouds,cloud,BurnettCreek_Fa16
469,1,hmcmi93,4,3,Clouds,crystals,BurnettCreek_Fa16
470,1,hmcmi93,4,3,Clouds,cumulus,BurnettCreek_Fa16
471,1,hmcmi93,4,3,Clouds,dark,BurnettCreek_Fa16
472,1,hmcmi93,4,3,Clouds,drops,BurnettCreek_Fa16
473,1,hmcmi93,4,3,Clouds,formed,BurnettCreek_Fa16
474,1,hmcmi93,4,3,Clouds,gray,BurnettCreek_Fa16
475,1,hmcmi93,4,3,Clouds,ground,BurnettCreek_Fa16
476,1,hmcmi93,4,3,Clouds,heights,BurnettCreek_Fa16
477,1,hmcmi93,4,3,Clouds,highest,BurnettCreek_Fa16
478,1,hmcmi93,4,3,Clouds,ice,BurnettCreek_Fa16
479,1,hmcmi93,4,3,Clouds,layers,BurnettCreek_Fa16
480,1,hmcmi93,4,3,Clouds,low,BurnettCreek_Fa16
481,1,hmcmi93,4,3,Clouds,puffy,BurnettCreek_Fa16
482,1,hmcmi93,4,3,Clouds,snow,BurnettCreek_Fa16
483,1,hmcmi93,4,3,Clouds,thunderstorms,BurnettCreek_Fa16
484,1,hmcmi93,4,3,Clouds,tiny,BurnettCreek_Fa16
485,1,hmcmi93,4,3,Clouds,water,BurnettCreek_Fa16
486,1,hmcmi93,4,3,Clouds,weather,BurnettCreek_Fa16
487,1,hmcmi93,4,3,Clouds,wispy,BurnettCreek_Fa16
488,1,dloy77,4,3,Clouds,cirrus,BurnettCreek_Fa16
489,1,dloy77,4,3,Clouds,cumulus,BurnettCreek_Fa16
490,1,dloy77,4,3,Clouds,different,BurnettCreek_Fa16
491,1,dloy77,4,3,Clouds,form,BurnettCreek_Fa16
492,1,dloy77,4,3,Clouds,highest,BurnettCreek_Fa16
493,1,dloy77,4,3,Clouds,low,BurnettCreek_Fa16
494,1,dloy77,4,3,Clouds,many,BurnettCreek_Fa16
495,1,dloy77,4,3,Clouds,puffy,BurnettCreek_Fa16
496,1,dloy77,4,3,Clouds,stratus,BurnettCreek_Fa16
497,1,dloy77,4,3,Clouds,that,BurnettCreek_Fa16
498,1,dloy77,4,3,Clouds,there,BurnettCreek_Fa16
499,1,dloy77,4,3,Clouds,white,BurnettCreek_Fa16
500,1,grich91,4,1,Clouds,about,BurnettCreek_Fa16
501,1,grich91,4,1,Clouds,air,BurnettCreek_Fa16
502,1,grich91,4,1,Clouds,all,BurnettCreek_Fa16
503,1,grich91,4,1,Clouds,bottoms,BurnettCreek_Fa16
504,1,grich91,4,1,Clouds,can,BurnettCreek_Fa16
505,1,grich91,4,1,Clouds,collection,BurnettCreek_Fa16
506,1,grich91,4,1,Clouds,cover,BurnettCreek_Fa16
507,1,grich91,4,1,Clouds,crystals,BurnettCreek_Fa16
508,1,grich91,4,1,Clouds,cumulus,BurnettCreek_Fa16
509,1,grich91,4,1,Clouds,dark,BurnettCreek_Fa16
510,1,grich91,4,1,Clouds,day,BurnettCreek_Fa16
511,1,grich91,4,1,Clouds,different,BurnettCreek_Fa16
512,1,grich91,4,1,Clouds,fair,BurnettCreek_Fa16
513,1,grich91,4,1,Clouds,fall,BurnettCreek_Fa16
514,1,grich91,4,1,Clouds,falls,BurnettCreek_Fa16
515,1,grich91,4,1,Clouds,form,BurnettCreek_Fa16
516,1,grich91,4,1,Clouds,formed,BurnettCreek_Fa16
517,1,grich91,4,1,Clouds,ground,BurnettCreek_Fa16
518,1,grich91,4,1,Clouds,heights,BurnettCreek_Fa16
519,1,grich91,4,1,Clouds,highest,BurnettCreek_Fa16
520,1,grich91,4,1,Clouds,ice,BurnettCreek_Fa16
521,1,grich91,4,1,Clouds,in,BurnettCreek_Fa16
522,1,grich91,4,1,Clouds,kinds,BurnettCreek_Fa16
523,1,grich91,4,1,Clouds,layers,BurnettCreek_Fa16
524,1,grich91,4,1,Clouds,low,BurnettCreek_Fa16
525,1,grich91,4,1,Clouds,made,BurnettCreek_Fa16
526,1,grich91,4,1,Clouds,many,BurnettCreek_Fa16
527,1,grich91,4,1,Clouds,most,BurnettCreek_Fa16
528,1,grich91,4,1,Clouds,near,BurnettCreek_Fa16
529,1,grich91,4,1,Clouds,not,BurnettCreek_Fa16
530,1,grich91,4,1,Clouds,other,BurnettCreek_Fa16
531,1,grich91,4,1,Clouds,puffy,BurnettCreek_Fa16
532,1,grich91,4,1,Clouds,see,BurnettCreek_Fa16
533,1,grich91,4,1,Clouds,snow,BurnettCreek_Fa16
534,1,grich91,4,1,Clouds,that,BurnettCreek_Fa16
535,1,grich91,4,1,Clouds,them,BurnettCreek_Fa16
536,1,grich91,4,1,Clouds,thunderstorms,BurnettCreek_Fa16
537,1,grich91,4,1,Clouds,usually,BurnettCreek_Fa16
538,1,grich91,4,1,Clouds,wispy,BurnettCreek_Fa16
539,1,grich91,4,1,Clouds,with,BurnettCreek_Fa16
540,1,gklem93,4,1,Clouds,cirrus,BurnettCreek_Fa16
541,1,gklem93,4,1,Clouds,cumulus,BurnettCreek_Fa16
542,1,gklem93,4,1,Clouds,fair,BurnettCreek_Fa16
543,1,gklem93,4,1,Clouds,fog,BurnettCreek_Fa16
544,1,gklem93,4,1,Clouds,heights,BurnettCreek_Fa16
545,1,gklem93,4,1,Clouds,highest,BurnettCreek_Fa16
546,1,gklem93,4,1,Clouds,puffy,BurnettCreek_Fa16
547,1,gklem93,4,1,Clouds,rain,BurnettCreek_Fa16
548,1,gklem93,4,1,Clouds,snow,BurnettCreek_Fa16
549,1,gklem93,4,1,Clouds,stratus,BurnettCreek_Fa16
550,1,gklem93,4,1,Clouds,thin,BurnettCreek_Fa16
551,1,gklem93,4,1,Clouds,thunderstorms,BurnettCreek_Fa16
552,1,gklem93,4,1,Clouds,wispy,BurnettCreek_Fa16
553,1,bruiz70,4,3,Clouds,cirrus,BurnettCreek_Fa16
554,1,bruiz70,4,3,Clouds,cumulus,BurnettCreek_Fa16
555,1,bruiz70,4,3,Clouds,stratus,BurnettCreek_Fa16
556,1,msand85,4,1,Clouds,cirrus,BurnettCreek_Fa16
557,1,msand85,4,1,Clouds,cumulus,BurnettCreek_Fa16
558,1,msand85,4,1,Clouds,fog,BurnettCreek_Fa16
559,1,msand85,4,1,Clouds,thunderstorms,BurnettCreek_Fa16
560,1,sorte55,4,1,Clouds,bottoms,BurnettCreek_Fa16
561,1,sorte55,4,1,Clouds,cirrus,BurnettCreek_Fa16
562,1,sorte55,4,1,Clouds,cloud,BurnettCreek_Fa16
563,1,sorte55,4,1,Clouds,clouds,BurnettCreek_Fa16
564,1,sorte55,4,1,Clouds,crystals,BurnettCreek_Fa16
565,1,sorte55,4,1,Clouds,cumulus,BurnettCreek_Fa16
566,1,sorte55,4,1,Clouds,flat,BurnettCreek_Fa16
567,1,sorte55,4,1,Clouds,fog,BurnettCreek_Fa16
568,1,sorte55,4,1,Clouds,puffy,BurnettCreek_Fa16
569,1,sorte55,4,1,Clouds,rain,BurnettCreek_Fa16
570,1,sorte55,4,1,Clouds,stratus,BurnettCreek_Fa16
571,1,sorte55,4,1,Clouds,thunderstorms,BurnettCreek_Fa16
572,1,sorte55,4,1,Clouds,weather,BurnettCreek_Fa16
573,1,rmill94,4,1,Clouds,cumulus,BurnettCreek_Fa16
574,1,hvill57,4,4,Clouds,cirrus,BurnettCreek_Fa16
575,1,hvill57,4,4,Clouds,cumulus,BurnettCreek_Fa16
576,1,hvill57,4,4,Clouds,fog,BurnettCreek_Fa16
577,1,hvill57,4,4,Clouds,stratus,BurnettCreek_Fa16
578,1,hvill57,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
579,1,hvill57,4,4,Clouds,weather,BurnettCreek_Fa16
580,1,hwalq64,4,4,Clouds,cirrus,BurnettCreek_Fa16
581,1,hwalq64,4,4,Clouds,cumulus,BurnettCreek_Fa16
582,1,hwalq64,4,4,Clouds,stratus,BurnettCreek_Fa16
583,1,hwalq64,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
584,1,jsuit67,4,2,Clouds,cirrus,BurnettCreek_Fa16
585,1,jsuit67,4,2,Clouds,collection,BurnettCreek_Fa16
586,1,jsuit67,4,2,Clouds,cumulus,BurnettCreek_Fa16
587,1,jsuit67,4,2,Clouds,dark,BurnettCreek_Fa16
588,1,jsuit67,4,2,Clouds,highest,BurnettCreek_Fa16
589,1,jsuit67,4,2,Clouds,ice,BurnettCreek_Fa16
590,1,jsuit67,4,2,Clouds,stratus,BurnettCreek_Fa16
591,1,jsuit67,4,2,Clouds,though,BurnettCreek_Fa16
592,1,jsuit67,4,2,Clouds,thunderstorms,BurnettCreek_Fa16
593,1,jsuit67,4,2,Clouds,water,BurnettCreek_Fa16
594,1,mstor67,4,2,Clouds,cirrus,BurnettCreek_Fa16
595,1,mstor67,4,2,Clouds,clouds,BurnettCreek_Fa16
596,1,mstor67,4,2,Clouds,cumulus,BurnettCreek_Fa16
597,1,mstor67,4,2,Clouds,fog,BurnettCreek_Fa16
598,1,mstor67,4,2,Clouds,ice,BurnettCreek_Fa16
599,1,mstor67,4,2,Clouds,puffy,BurnettCreek_Fa16
600,1,mstor67,4,2,Clouds,snow,BurnettCreek_Fa16
601,1,mstor67,4,2,Clouds,stratus,BurnettCreek_Fa16
602,1,mstor67,4,2,Clouds,thunderstorms,BurnettCreek_Fa16
603,1,mstor67,4,2,Clouds,white,BurnettCreek_Fa16
604,1,ipare70,4,3,Clouds,cirrus,BurnettCreek_Fa16
605,1,ipare70,4,3,Clouds,cumulus,BurnettCreek_Fa16
606,1,ipare70,4,3,Clouds,stratus,BurnettCreek_Fa16
607,1,sdeck88,4,3,Clouds,cirrus,BurnettCreek_Fa16
608,1,sdeck88,4,3,Clouds,collection,BurnettCreek_Fa16
609,1,sdeck88,4,3,Clouds,cumulus,BurnettCreek_Fa16
610,1,sdeck88,4,3,Clouds,fog,BurnettCreek_Fa16
611,1,dbegl80,4,1,Clouds,cirrus,BurnettCreek_Fa16
612,1,dbegl80,4,1,Clouds,cloud,BurnettCreek_Fa16
613,1,dbegl80,4,1,Clouds,clouds,BurnettCreek_Fa16
614,1,dbegl80,4,1,Clouds,crystals,BurnettCreek_Fa16
615,1,dbegl80,4,1,Clouds,cumulus,BurnettCreek_Fa16
616,1,dbegl80,4,1,Clouds,stratus,BurnettCreek_Fa16
617,1,dbegl80,4,1,Clouds,thunderstorms,BurnettCreek_Fa16
618,1,dbegl80,4,1,Clouds,weather,BurnettCreek_Fa16
619,1,dbegl80,4,1,Clouds,white,BurnettCreek_Fa16
620,1,dbegl80,4,1,Clouds,wispy,BurnettCreek_Fa16
621,1,aisen91,4,3,Clouds,cirrus,BurnettCreek_Fa16
622,1,aisen91,4,3,Clouds,cumulus,BurnettCreek_Fa16
623,1,aisen91,4,3,Clouds,stratus,BurnettCreek_Fa16
624,1,cberr52,4,1,Clouds,a,BurnettCreek_Fa16
625,1,cberr52,4,1,Clouds,all,BurnettCreek_Fa16
626,1,cberr52,4,1,Clouds,become,BurnettCreek_Fa16
627,1,cberr52,4,1,Clouds,bring,BurnettCreek_Fa16
628,1,cberr52,4,1,Clouds,cirrus,BurnettCreek_Fa16
629,1,cberr52,4,1,Clouds,cloud,BurnettCreek_Fa16
630,1,cberr52,4,1,Clouds,clouds,BurnettCreek_Fa16
631,1,cberr52,4,1,Clouds,crystals,BurnettCreek_Fa16
632,1,cberr52,4,1,Clouds,dark,BurnettCreek_Fa16
633,1,cberr52,4,1,Clouds,drops,BurnettCreek_Fa16
634,1,cberr52,4,1,Clouds,fall,BurnettCreek_Fa16
635,1,cberr52,4,1,Clouds,fog,BurnettCreek_Fa16
636,1,cberr52,4,1,Clouds,form,BurnettCreek_Fa16
637,1,cberr52,4,1,Clouds,heights,BurnettCreek_Fa16
638,1,cberr52,4,1,Clouds,highest,BurnettCreek_Fa16
639,1,cberr52,4,1,Clouds,ice,BurnettCreek_Fa16
640,1,cberr52,4,1,Clouds,in,BurnettCreek_Fa16
641,1,cberr52,4,1,Clouds,may,BurnettCreek_Fa16
642,1,cberr52,4,1,Clouds,not,BurnettCreek_Fa16
643,1,cberr52,4,1,Clouds,puffy,BurnettCreek_Fa16
644,1,cberr52,4,1,Clouds,sky,BurnettCreek_Fa16
645,1,cberr52,4,1,Clouds,snow,BurnettCreek_Fa16
646,1,cberr52,4,1,Clouds,thunderstorms,BurnettCreek_Fa16
647,1,cberr52,4,1,Clouds,tiny,BurnettCreek_Fa16
648,1,cberr52,4,1,Clouds,water,BurnettCreek_Fa16
649,1,cberr52,4,1,Clouds,white,BurnettCreek_Fa16
650,1,kconl69,4,1,Clouds,air,BurnettCreek_Fa16
651,1,kconl69,4,1,Clouds,cirrus,BurnettCreek_Fa16
652,1,kconl69,4,1,Clouds,crystals,BurnettCreek_Fa16
653,1,kconl69,4,1,Clouds,cumulus,BurnettCreek_Fa16
654,1,kconl69,4,1,Clouds,dark,BurnettCreek_Fa16
655,1,kconl69,4,1,Clouds,drops,BurnettCreek_Fa16
656,1,kconl69,4,1,Clouds,fog,BurnettCreek_Fa16
657,1,kconl69,4,1,Clouds,rain,BurnettCreek_Fa16
658,1,kconl69,4,1,Clouds,snow,BurnettCreek_Fa16
659,1,kconl69,4,1,Clouds,thunderstorms,BurnettCreek_Fa16
660,1,kconl69,4,1,Clouds,tiny,BurnettCreek_Fa16
661,1,kconl69,4,1,Clouds,water,BurnettCreek_Fa16
662,1,whude63,4,1,Clouds,cirrus,BurnettCreek_Fa16
663,1,whude63,4,1,Clouds,clouds,BurnettCreek_Fa16
664,1,whude63,4,1,Clouds,cumulus,BurnettCreek_Fa16
665,1,whude63,4,1,Clouds,fog,BurnettCreek_Fa16
666,1,whude63,4,1,Clouds,ice,BurnettCreek_Fa16
667,1,whude63,4,1,Clouds,water,BurnettCreek_Fa16
668,1,jbyrd63,4,3,Clouds,bottoms,BurnettCreek_Fa16
669,1,jbyrd63,4,3,Clouds,cirrus,BurnettCreek_Fa16
670,1,jbyrd63,4,3,Clouds,cloud,BurnettCreek_Fa16
671,1,jbyrd63,4,3,Clouds,crystals,BurnettCreek_Fa16
672,1,jbyrd63,4,3,Clouds,cumulus,BurnettCreek_Fa16
673,1,jbyrd63,4,3,Clouds,different,BurnettCreek_Fa16
674,1,jbyrd63,4,3,Clouds,drops,BurnettCreek_Fa16
675,1,jbyrd63,4,3,Clouds,falls,BurnettCreek_Fa16
676,1,jbyrd63,4,3,Clouds,fog,BurnettCreek_Fa16
677,1,jbyrd63,4,3,Clouds,formed,BurnettCreek_Fa16
678,1,jbyrd63,4,3,Clouds,gray,BurnettCreek_Fa16
679,1,jbyrd63,4,3,Clouds,ground,BurnettCreek_Fa16
680,1,jbyrd63,4,3,Clouds,heights,BurnettCreek_Fa16
681,1,jbyrd63,4,3,Clouds,highest,BurnettCreek_Fa16
682,1,jbyrd63,4,3,Clouds,ice,BurnettCreek_Fa16
683,1,jbyrd63,4,3,Clouds,layers,BurnettCreek_Fa16
684,1,jbyrd63,4,3,Clouds,near,BurnettCreek_Fa16
685,1,jbyrd63,4,3,Clouds,often,BurnettCreek_Fa16
686,1,jbyrd63,4,3,Clouds,puffy,BurnettCreek_Fa16
687,1,jbyrd63,4,3,Clouds,sky,BurnettCreek_Fa16
688,1,jbyrd63,4,3,Clouds,snow,BurnettCreek_Fa16
689,1,jbyrd63,4,3,Clouds,thunderstorms,BurnettCreek_Fa16
690,1,jbyrd63,4,3,Clouds,tiny,BurnettCreek_Fa16
691,1,jbyrd63,4,3,Clouds,water,BurnettCreek_Fa16
692,1,jbyrd63,4,3,Clouds,wispy,BurnettCreek_Fa16
693,1,iknap94,4,4,Clouds,cirrus,BurnettCreek_Fa16
694,1,iknap94,4,4,Clouds,cloud,BurnettCreek_Fa16
695,1,iknap94,4,4,Clouds,cumulus,BurnettCreek_Fa16
696,1,iknap94,4,4,Clouds,fair,BurnettCreek_Fa16
697,1,iknap94,4,4,Clouds,fog,BurnettCreek_Fa16
698,1,iknap94,4,4,Clouds,low,BurnettCreek_Fa16
699,1,iknap94,4,4,Clouds,stratus,BurnettCreek_Fa16
700,1,iknap94,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
701,1,iknap94,4,4,Clouds,weather,BurnettCreek_Fa16
702,1,ekels96,4,4,Clouds,bring,BurnettCreek_Fa16
703,1,ekels96,4,4,Clouds,cirrus,BurnettCreek_Fa16
704,1,ekels96,4,4,Clouds,cover,BurnettCreek_Fa16
705,1,ekels96,4,4,Clouds,cumulus,BurnettCreek_Fa16
706,1,ekels96,4,4,Clouds,fair,BurnettCreek_Fa16
707,1,ekels96,4,4,Clouds,fog,BurnettCreek_Fa16
708,1,ekels96,4,4,Clouds,heights,BurnettCreek_Fa16
709,1,ekels96,4,4,Clouds,highest,BurnettCreek_Fa16
710,1,ekels96,4,4,Clouds,low,BurnettCreek_Fa16
711,1,ekels96,4,4,Clouds,puffy,BurnettCreek_Fa16
712,1,ekels96,4,4,Clouds,rain,BurnettCreek_Fa16
713,1,ekels96,4,4,Clouds,snow,BurnettCreek_Fa16
714,1,ekels96,4,4,Clouds,stratus,BurnettCreek_Fa16
715,1,ekels96,4,4,Clouds,thin,BurnettCreek_Fa16
716,1,ekels96,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
717,1,ekels96,4,4,Clouds,weather,BurnettCreek_Fa16
718,1,ekels96,4,4,Clouds,wispy,BurnettCreek_Fa16
719,1,aklin87,4,4,Clouds,cirrus,BurnettCreek_Fa16
720,1,aklin87,4,4,Clouds,crystals,BurnettCreek_Fa16
721,1,aklin87,4,4,Clouds,cumulus,BurnettCreek_Fa16
722,1,aklin87,4,4,Clouds,fair,BurnettCreek_Fa16
723,1,aklin87,4,4,Clouds,fog,BurnettCreek_Fa16
724,1,aklin87,4,4,Clouds,ice,BurnettCreek_Fa16
725,1,aklin87,4,4,Clouds,rain,BurnettCreek_Fa16
726,1,aklin87,4,4,Clouds,stratus,BurnettCreek_Fa16
727,1,aklin87,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
728,1,aklin87,4,4,Clouds,weather,BurnettCreek_Fa16
729,1,ekenn76,4,4,Clouds,cirrus,BurnettCreek_Fa16
730,1,ekenn76,4,4,Clouds,crystals,BurnettCreek_Fa16
731,1,ekenn76,4,4,Clouds,cumulus,BurnettCreek_Fa16
732,1,ekenn76,4,4,Clouds,fog,BurnettCreek_Fa16
733,1,ekenn76,4,4,Clouds,ice,BurnettCreek_Fa16
734,1,ekenn76,4,4,Clouds,puffy,BurnettCreek_Fa16
735,1,ekenn76,4,4,Clouds,stratus,BurnettCreek_Fa16
736,1,ekenn76,4,4,Clouds,thunderstorms,BurnettCreek_Fa16
737,1,ekenn76,4,4,Clouds,wispy,BurnettCreek_Fa16
738,1,skuma55,4,2,Clouds,cloud,BurnettCreek_Fa16
739,1,skuma55,4,2,Clouds,clouds,BurnettCreek_Fa16
740,1,skuma55,4,2,Clouds,dark,BurnettCreek_Fa16
741,1,skuma55,4,2,Clouds,gray,BurnettCreek_Fa16
742,1,skuma55,4,2,Clouds,highest,BurnettCreek_Fa16
743,1,skuma55,4,2,Clouds,rain,BurnettCreek_Fa16
744,1,skuma55,4,2,Clouds,sky,BurnettCreek_Fa16
745,1,skuma55,4,2,Clouds,stratus,BurnettCreek_Fa16
746,1,skuma55,4,2,Clouds,thunderstorms,BurnettCreek_Fa16
747,1,skuma55,4,2,Clouds,water,BurnettCreek_Fa16
748,1,skuma55,4,2,Clouds,white,BurnettCreek_Fa16
749,1,ckell55,4,2,Clouds,all,BurnettCreek_Fa16
750,1,ckell55,4,2,Clouds,cirrus,BurnettCreek_Fa16
751,1,ckell55,4,2,Clouds,dark,BurnettCreek_Fa16
752,1,ckell55,4,2,Clouds,gray,BurnettCreek_Fa16
753,1,ckell55,4,2,Clouds,ground,BurnettCreek_Fa16
754,1,ckell55,4,2,Clouds,highest,BurnettCreek_Fa16
755,1,ckell55,4,2,Clouds,most,BurnettCreek_Fa16
756,1,ckell55,4,2,Clouds,puffy,BurnettCreek_Fa16
757,1,ckell55,4,2,Clouds,rain,BurnettCreek_Fa16
758,1,ckell55,4,2,Clouds,snow,BurnettCreek_Fa16
759,1,ckell55,4,2,Clouds,stratus,BurnettCreek_Fa16
760,1,ckell55,4,2,Clouds,thunderstorms,BurnettCreek_Fa16
761,1,ckell55,4,2,Clouds,water,BurnettCreek_Fa16
762,1,ckell55,4,2,Clouds,wispy,BurnettCreek_Fa16
763,1,rmeun81,4,2,Clouds,cirrus,BurnettCreek_Fa16
764,1,rmeun81,4,2,Clouds,clouds,BurnettCreek_Fa16
765,1,rmeun81,4,2,Clouds,collection,BurnettCreek_Fa16
766,1,rmeun81,4,2,Clouds,cumulus,BurnettCreek_Fa16
767,1,bmcgu66,4,2,Clouds,all,BurnettCreek_Fa16
768,1,bmcgu66,4,2,Clouds,bottoms,BurnettCreek_Fa16
769,1,bmcgu66,4,2,Clouds,bring,BurnettCreek_Fa16
770,1,bmcgu66,4,2,Clouds,cirrus,BurnettCreek_Fa16
771,1,bmcgu66,4,2,Clouds,cover,BurnettCreek_Fa16
772,1,bmcgu66,4,2,Clouds,crystals,BurnettCreek_Fa16
773,1,bmcgu66,4,2,Clouds,cumulus,BurnettCreek_Fa16
774,1,bmcgu66,4,2,Clouds,drops,BurnettCreek_Fa16
775,1,bmcgu66,4,2,Clouds,fog,BurnettCreek_Fa16
776,1,bmcgu66,4,2,Clouds,highest,BurnettCreek_Fa16
777,1,bmcgu66,4,2,Clouds,ice,BurnettCreek_Fa16
778,1,bmcgu66,4,2,Clouds,layers,BurnettCreek_Fa16
779,1,bmcgu66,4,2,Clouds,most,BurnettCreek_Fa16
780,1,bmcgu66,4,2,Clouds,not,BurnettCreek_Fa16
781,1,bmcgu66,4,2,Clouds,puffy,BurnettCreek_Fa16
782,1,bmcgu66,4,2,Clouds,sky,BurnettCreek_Fa16
783,1,bmcgu66,4,2,Clouds,thin,BurnettCreek_Fa16
784,1,bmcgu66,4,2,Clouds,tiny,BurnettCreek_Fa16
785,1,bmcgu66,4,2,Clouds,water,BurnettCreek_Fa16
786,1,bmcgu66,4,2,Clouds,white,BurnettCreek_Fa16
787,1,jstuf57,4,3,Clouds,cloud,BurnettCreek_Fa16
788,1,jstuf57,4,3,Clouds,cumulus,BurnettCreek_Fa16
789,1,jstuf57,4,3,Clouds,rain,BurnettCreek_Fa16
790,1,jstuf57,4,3,Clouds,thunderstorms,BurnettCreek_Fa16
791,1,jstuf57,4,3,Clouds,water,BurnettCreek_Fa16
792,1,eyohe55,4,3,Clouds,cirrus,BurnettCreek_Fa16
793,1,eyohe55,4,3,Clouds,cumulus,BurnettCreek_Fa16
794,1,eyohe55,4,3,Clouds,not,BurnettCreek_Fa16
795,1,ayest32,4,3,Clouds,air,BurnettCreek_Fa16
796,1,ayest32,4,3,Clouds,cirrus,BurnettCreek_Fa16
797,1,ayest32,4,3,Clouds,cloud,BurnettCreek_Fa16
